Model,ARIMA,ARIMA,ARIMA,ARIMA,XGBoost,XGBoost,XGBoost,XGBoost,GRU,GRU,GRU,GRU,LSTM,LSTM,LSTM,LSTM,Transformer,Transformer,Transformer,Transformer
Window,2h,4h,6h,8h,2h,4h,6h,8h,2h,4h,6h,8h,2h,4h,6h,8h,2h,4h,6h,8h
StationMAE,0.7626061040687067,0.7402637587424601,0.726762498703753,0.7176660185240842,0.7351471922628083,0.6568907227078896,0.6226502274853496,0.5953103581071505,0.6606892426006925,0.5912833442353116,0.556568835133352,0.5288971393571731,0.6668865059410284,0.5909253934858916,0.5607756335363376,0.5319524415789849,0.6710075985110913,0.594966040346449,0.5647488427941095,0.5405267736199212
StationRMSE,1.1290751755807984,1.0414786465109889,0.985381688912979,0.9473257614083548,0.9533656815261438,0.8294586504401257,0.7635017361055936,0.7194601543195421,0.9256448595901872,0.810298589829079,0.7413259660645388,0.6907167978634954,0.9410038379518096,0.8176150125168217,0.752728181261995,0.7025645281872187,0.9391274318029089,0.8162354194467119,0.7507725754097694,0.7018309097969161
RegionMAE,2.5106374801906686,2.4123184031902403,2.3288621395742757,2.253588478396145,2.2398887955706113,2.0949014747285766,2.0090774512936793,1.937607844697729,2.1678353451864103,2.0171723147264142,1.9282494669005188,1.8610245382122086,1.9510764695110834,1.8055151574489274,1.7249176580545154,1.6554963983649293,1.8684004790914561,1.7199596670934603,1.6332275222933785,1.5744558753713047
RegionRMSE,3.3939770757353656,3.210370684474262,3.079727869050223,2.9484034715266407,2.685631946481025,2.4636504702400366,2.3295241017310726,2.235535974915294,2.8545094788249736,2.6238820883049083,2.4583930440180843,2.3314295129932647,2.559796855327631,2.324419064098409,2.178579433251965,2.0698208840315333,2.4667377020482086,2.2171430583666707,2.066077771513314,1.9534518110487866
CityMAE,16.767424404621124,16.164901196956635,15.655159950256348,14.999279141426086,20.24511229991913,19.886590003967285,19.631080627441406,19.512638092041016,12.141773700714111,11.621917724609375,11.239704012870789,11.082772135734558,15.372497737407684,14.909400999546051,14.540889859199524,14.43336945772171,16.028556406497955,15.538712620735168,15.229187250137329,15.062591075897217
CityRMSE,19.69094773588541,19.145542648432233,18.676247978027867,18.15128791066129,21.922756618580095,21.466054281949063,21.121245599808127,20.956504088114986,14.741288386770215,14.075350760458463,13.51179631349048,13.192673402726879,17.669147233628973,17.097386160646575,16.6711991395696,16.439718040656516,18.292093708937553,17.642807853005177,17.226681121068342,16.930954346650708
